,Ciudad,genero,edad,SensaciónVisual,SensaciónVisualNormalizada,PreferenciaVisual,PreferenciaVisualNormalizado,SensaciónTérmica,SensaciónTérmicaNormalizada,PreferenciaTérmica,PreferenciaTérmicaNormalizado,EV_media,Rango_EV_media,TEMP,HUMEDAD
1072,Medellín,F,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,116.0,2.0,21.7,76.0
1073,Medellín,F,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,116.0,2.0,22.2,74.2
1074,Medellín,F,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,122.0,2.0,22.7,72.4
1075,Medellín,F,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,122.0,2.0,23.1,70.4
1076,Medellín,F,21.0,-1.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,134.0,2.0,23.5,68.0
1077,Medellín,M,23.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,169.0,2.0,21.7,76.0
1078,Medellín,M,23.0,0.0,1.0,1.0,0.5,0.0,1.0,-1.0,0.67,169.0,2.0,22.2,74.2
1079,Medellín,M,23.0,0.0,1.0,1.0,0.5,0.0,1.0,-1.0,0.67,176.0,2.0,22.7,72.4
1080,Medellín,M,23.0,0.0,1.0,1.0,0.5,1.0,0.67,0.0,1.0,176.0,2.0,23.1,70.4
1081,Medellín,M,23.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,176.0,2.0,23.5,68.0
1082,Medellín,F,21.0,1.0,0.5,-1.0,0.5,0.0,1.0,0.0,1.0,379.0,3.0,21.7,76.0
1083,Medellín,F,21.0,1.0,0.5,-1.0,0.5,0.0,1.0,0.0,1.0,391.0,3.0,22.2,74.2
1084,Medellín,F,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,403.0,3.0,22.7,72.4
1085,Medellín,F,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,427.0,3.0,23.1,70.4
1086,Medellín,F,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,475.0,3.0,23.5,68.0
1087,Medellín,F,21.0,-1.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,126.0,2.0,21.7,76.0
1088,Medellín,F,21.0,2.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,131.0,2.0,22.2,74.2
1089,Medellín,F,21.0,0.0,1.0,0.0,1.0,-1.0,0.67,1.0,0.67,136.0,2.0,22.7,72.4
1090,Medellín,F,21.0,-1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,136.0,2.0,23.1,70.4
1091,Medellín,F,21.0,2.0,0.0,0.0,1.0,1.0,0.67,1.0,0.67,146.0,2.0,23.5,68.0
1092,Medellín,F,22.0,1.0,0.5,-1.0,0.5,0.0,1.0,0.0,1.0,76.0,1.0,21.7,76.0
1093,Medellín,F,22.0,0.0,1.0,0.0,1.0,-1.0,0.67,0.0,1.0,83.0,1.0,22.2,74.2
1094,Medellín,F,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,89.0,1.0,23.1,70.4
1095,Medellín,F,22.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,83.0,1.0,23.5,68.0
1096,Medellín,F,22.0,-1.0,0.5,1.0,0.5,-1.0,0.67,1.0,0.67,87.0,1.0,21.7,76.0
1097,Medellín,F,22.0,-1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.67,95.0,1.0,22.2,74.2
1098,Medellín,F,22.0,-1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.67,102.0,2.0,22.7,72.4
1099,Medellín,F,22.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.67,110.0,2.0,23.1,70.4
1100,Medellín,F,22.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.67,142.0,2.0,23.5,68.0
1101,Medellín,F,24.0,1.0,0.5,1.0,0.5,-1.0,0.67,1.0,0.67,-10.0,1.0,22.2,74.2
1102,Medellín,F,24.0,0.0,1.0,1.0,0.5,-1.0,0.67,1.0,0.67,-10.0,1.0,22.7,72.4
1103,Medellín,F,24.0,0.0,1.0,0.0,1.0,-1.0,0.67,1.0,0.67,-10.0,1.0,23.1,70.4
1104,Medellín,F,24.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.33,13.0,1.0,23.5,68.0
1105,Medellín,M,24.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-21.0,1.0,21.7,76.0
1106,Medellín,M,24.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,-21.0,1.0,22.2,74.2
1107,Medellín,M,24.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,-21.0,1.0,22.7,72.4
1108,Medellín,M,24.0,0.0,1.0,1.0,0.5,1.0,0.67,-1.0,0.67,-7.0,1.0,23.1,70.4
1109,Medellín,M,24.0,0.0,1.0,1.0,0.5,1.0,0.67,-1.0,0.67,-7.0,1.0,23.5,68.0
1110,Medellín,F,17.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.67,130.0,2.0,27.6,63.2
1111,Medellín,F,17.0,0.0,1.0,0.0,1.0,1.0,0.67,1.0,0.67,98.0,1.0,27.1,67.8
1112,Medellín,F,17.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.67,85.0,1.0,26.7,68.9
1113,Medellín,F,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,47.0,1.0,26.5,68.6
1114,Medellín,F,17.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.67,47.0,1.0,26.5,66.1
1115,Medellín,F,18.0,-1.0,0.5,2.0,0.0,0.0,1.0,0.0,1.0,51.0,1.0,27.6,63.2
1116,Medellín,F,18.0,-1.0,0.5,2.0,0.0,-1.0,0.67,0.0,1.0,22.0,1.0,27.1,67.8
1117,Medellín,F,18.0,-2.0,0.0,2.0,0.0,-2.0,0.33,1.0,0.67,22.0,1.0,26.7,68.9
1118,Medellín,F,18.0,-1.0,0.5,2.0,0.0,-2.0,0.33,1.0,0.67,22.0,1.0,26.5,66.1
1119,Medellín,F,18.0,-1.0,0.5,2.0,0.0,1.0,0.67,-1.0,0.67,132.0,2.0,27.6,63.2
1120,Medellín,F,18.0,-1.0,0.5,2.0,0.0,1.0,0.67,-1.0,0.67,125.0,2.0,27.1,67.8
1121,Medellín,F,18.0,-1.0,0.5,2.0,0.0,1.0,0.67,-1.0,0.67,125.0,2.0,26.7,68.9
1122,Medellín,F,18.0,-1.0,0.5,1.0,0.5,-1.0,0.67,0.0,1.0,125.0,2.0,26.5,68.6
1123,Medellín,F,18.0,-1.0,0.5,1.0,0.5,-1.0,0.67,0.0,1.0,125.0,2.0,26.5,66.1
1124,Medellín,F,17.0,0.0,1.0,1.0,0.5,0.0,1.0,-1.0,0.67,170.0,2.0,27.6,63.2
1125,Medellín,F,17.0,-1.0,0.5,1.0,0.5,0.0,1.0,-1.0,0.67,140.0,2.0,27.1,67.8
1126,Medellín,F,17.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,104.0,2.0,26.5,68.6
1127,Medellín,F,17.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,86.0,1.0,26.5,66.1
1128,Medellín,F,18.0,-1.0,0.5,1.0,0.5,1.0,0.67,-2.0,0.33,75.0,1.0,27.6,63.2
1129,Medellín,F,18.0,-2.0,0.0,1.0,0.5,-1.0,0.67,-2.0,0.33,64.0,1.0,27.1,67.8
1130,Medellín,F,18.0,-1.0,0.5,1.0,0.5,-1.0,0.67,-2.0,0.33,64.0,1.0,26.7,68.9
1131,Medellín,F,18.0,-1.0,0.5,1.0,0.5,-2.0,0.33,-1.0,0.67,54.0,1.0,26.5,68.6
1132,Medellín,F,18.0,-1.0,0.5,2.0,0.0,-2.0,0.33,-2.0,0.33,54.0,1.0,26.5,66.1
1133,Medellín,M,21.0,1.0,0.5,2.0,0.0,1.0,0.67,-1.0,0.67,36.0,1.0,27.6,63.2
1134,Medellín,M,21.0,0.0,1.0,2.0,0.0,0.0,1.0,-1.0,0.67,36.0,1.0,27.1,67.8
1135,Medellín,M,21.0,0.0,1.0,2.0,0.0,1.0,0.67,-1.0,0.67,36.0,1.0,26.7,68.9
1136,Medellín,M,21.0,-1.0,0.5,2.0,0.0,0.0,1.0,-1.0,0.67,36.0,1.0,26.5,68.6
1137,Medellín,M,21.0,-1.0,0.5,2.0,0.0,1.0,0.67,-2.0,0.33,36.0,1.0,26.5,66.1
1138,Medellín,M,20.0,0.0,1.0,0.0,1.0,1.0,0.67,-1.0,0.67,-31.0,1.0,27.1,67.8
1139,Medellín,M,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-23.0,1.0,26.7,68.9
1140,Medellín,M,20.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.67,-47.0,1.0,26.5,68.6
1141,Medellín,M,20.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.67,-47.0,1.0,26.5,66.1
