,Ciudad,genero,edad,P1.1,P6 bien,P2.1,P7 bien,Rango_EH_media,Rango_EV_media,TEMP,HUMEDAD,sens_vis_term_orig,pref_vis_term_orig
1505,Medellín,F,21.0,-1.0,-1.0,2.0,1.0,1.0,1.0,27.5,58.4,-1.0-1.01.0,1.02.01.0
1506,Medellín,F,21.0,-1.0,-3.0,1.0,2.0,1.0,1.0,26.8,65.1,-3.0-1.01.0,2.01.01.0
1507,Medellín,F,21.0,-2.0,-2.0,2.0,2.0,1.0,1.0,26.3,62.0,-2.0-2.01.0,2.02.01.0
1508,Medellín,F,20.0,0.0,0.0,0.0,-1.0,3.0,2.0,27.5,54.9,0.00.02.0,-1.00.02.0
1509,Medellín,F,20.0,0.0,-1.0,1.0,0.0,2.0,1.0,27.7,54.6,-1.00.01.0,0.01.01.0
1510,Medellín,F,20.0,0.0,-1.0,1.0,0.0,2.0,1.0,27.5,58.4,-1.00.01.0,0.01.01.0
1511,Medellín,F,20.0,-1.0,-1.0,2.0,0.0,1.0,1.0,26.8,65.1,-1.0-1.01.0,0.02.01.0
1512,Medellín,F,20.0,-1.0,-1.0,2.0,1.0,1.0,1.0,26.3,62.0,-1.0-1.01.0,1.02.01.0
1513,Medellín,F,23.0,-1.0,0.0,1.0,0.0,2.0,1.0,27.5,54.9,0.0-1.01.0,0.01.01.0
1514,Medellín,F,23.0,-1.0,0.0,1.0,0.0,1.0,1.0,27.7,54.6,0.0-1.01.0,0.01.01.0
1515,Medellín,F,23.0,-1.0,-1.0,1.0,1.0,1.0,1.0,27.5,58.4,-1.0-1.01.0,1.01.01.0
1516,Medellín,F,23.0,-1.0,-2.0,2.0,1.0,1.0,1.0,26.8,65.1,-2.0-1.01.0,1.02.01.0
1517,Medellín,F,23.0,-1.0,-2.0,2.0,1.0,1.0,1.0,26.3,62.0,-2.0-1.01.0,1.02.01.0
1518,Medellín,M,26.0,1.0,0.0,-1.0,0.0,4.0,3.0,28.9,51.4,0.01.03.0,0.0-1.03.0
1519,Medellín,M,26.0,1.0,0.0,-1.0,0.0,4.0,4.0,29.1,50.2,0.01.04.0,0.0-1.04.0
1520,Medellín,M,26.0,0.0,0.0,0.0,0.0,4.0,4.0,29.2,49.9,0.00.04.0,0.00.04.0
1521,Medellín,M,26.0,0.0,0.0,0.0,0.0,4.0,4.0,29.3,51.9,0.00.04.0,0.00.04.0
1522,Medellín,M,26.0,2.0,0.0,-2.0,0.0,5.0,5.0,29.1,55.0,0.02.05.0,0.0-2.05.0
1523,Medellín,M,21.0,-1.0,1.0,1.0,-1.0,2.0,2.0,28.9,51.4,1.0-1.02.0,-1.01.02.0
1524,Medellín,M,21.0,-1.0,1.0,1.0,-1.0,3.0,2.0,29.1,50.2,1.0-1.02.0,-1.01.02.0
1525,Medellín,M,21.0,0.0,0.0,1.0,-1.0,3.0,2.0,29.2,49.9,0.00.02.0,-1.01.02.0
1526,Medellín,M,21.0,0.0,0.0,0.0,-1.0,3.0,3.0,29.3,51.9,0.00.03.0,-1.00.03.0
1527,Medellín,M,21.0,0.0,0.0,0.0,0.0,3.0,3.0,29.1,55.0,0.00.03.0,0.00.03.0
1528,Medellín,F,22.0,0.0,3.0,0.0,-3.0,4.0,4.0,28.9,51.4,3.00.04.0,-3.00.04.0
1529,Medellín,F,22.0,0.0,2.0,-1.0,-2.0,4.0,4.0,29.1,50.2,2.00.04.0,-2.0-1.04.0
1530,Medellín,F,22.0,2.0,-2.0,0.0,-3.0,4.0,4.0,29.3,51.9,-2.02.04.0,-3.00.04.0
1531,Medellín,F,21.0,1.0,3.0,-1.0,-2.0,3.0,3.0,28.9,51.4,3.01.03.0,-2.0-1.03.0
1532,Medellín,F,21.0,1.0,2.0,-1.0,-1.0,3.0,3.0,29.1,50.2,2.01.03.0,-1.0-1.03.0
1533,Medellín,F,21.0,0.0,1.0,0.0,-1.0,4.0,3.0,29.3,51.9,1.00.03.0,-1.00.03.0
1534,Medellín,F,21.0,1.0,1.0,1.0,0.0,4.0,4.0,29.1,55.0,1.01.04.0,0.01.04.0
1535,Medellín,M,26.0,-1.0,2.0,2.0,-2.0,2.0,2.0,28.9,51.4,2.0-1.02.0,-2.02.02.0
1536,Medellín,M,26.0,0.0,2.0,2.0,-3.0,3.0,2.0,29.1,50.2,2.00.02.0,-3.02.02.0
1537,Medellín,M,26.0,-1.0,3.0,2.0,-3.0,3.0,3.0,29.2,49.9,3.0-1.03.0,-3.02.03.0
1538,Medellín,M,26.0,-1.0,3.0,2.0,-3.0,3.0,3.0,29.3,51.9,3.0-1.03.0,-3.02.03.0
1539,Medellín,M,26.0,0.0,3.0,0.0,-3.0,3.0,3.0,29.1,55.0,3.00.03.0,-3.00.03.0
1540,Medellín,M,25.0,0.0,2.0,0.0,-1.0,4.0,4.0,28.9,51.4,2.00.04.0,-1.00.04.0
1541,Medellín,M,25.0,0.0,2.0,0.0,-1.0,4.0,4.0,29.1,50.2,2.00.04.0,-1.00.04.0
1542,Medellín,M,25.0,0.0,2.0,1.0,-2.0,4.0,4.0,29.2,49.9,2.00.04.0,-2.01.04.0
1543,Medellín,M,25.0,-1.0,3.0,1.0,-2.0,5.0,4.0,29.3,51.9,3.0-1.04.0,-2.01.04.0
1544,Medellín,M,25.0,2.0,3.0,-2.0,-2.0,5.0,5.0,29.1,55.0,3.02.05.0,-2.0-2.05.0
1545,Medellín,F,26.0,0.0,2.0,0.0,-1.0,3.0,3.0,28.9,51.4,2.00.03.0,-1.00.03.0
1546,Medellín,F,26.0,0.0,2.0,0.0,-1.0,4.0,3.0,29.1,50.2,2.00.03.0,-1.00.03.0
1547,Medellín,F,26.0,-1.0,0.0,1.0,0.0,4.0,3.0,29.2,49.9,0.0-1.03.0,0.01.03.0
1548,Medellín,F,26.0,0.0,1.0,0.0,-1.0,3.0,3.0,29.3,51.9,1.00.03.0,-1.00.03.0
1549,Medellín,F,26.0,1.0,2.0,-1.0,-2.0,4.0,4.0,29.1,55.0,2.01.04.0,-2.0-1.04.0
1550,Medellín,F,21.0,-1.0,1.0,1.0,-1.0,2.0,1.0,28.9,51.4,1.0-1.01.0,-1.01.01.0
1551,Medellín,F,21.0,-1.0,1.0,1.0,-1.0,2.0,2.0,29.1,50.2,1.0-1.02.0,-1.01.02.0
1552,Medellín,F,21.0,0.0,2.0,0.0,-3.0,2.0,2.0,29.2,49.9,2.00.02.0,-3.00.02.0
1553,Medellín,F,21.0,0.0,3.0,1.0,-3.0,2.0,2.0,29.3,51.9,3.00.02.0,-3.01.02.0
1554,Medellín,F,21.0,0.0,3.0,0.0,-2.0,2.0,2.0,29.1,55.0,3.00.02.0,-2.00.02.0
1555,Medellín,M,22.0,0.0,0.0,1.0,0.0,2.0,3.0,21.7,76.0,0.00.03.0,0.01.03.0
1556,Medellín,M,22.0,0.0,0.0,0.0,0.0,2.0,3.0,22.2,74.2,0.00.03.0,0.00.03.0
1557,Medellín,M,22.0,0.0,0.0,0.0,0.0,2.0,3.0,22.7,72.4,0.00.03.0,0.00.03.0
1558,Medellín,M,22.0,0.0,1.0,0.0,-1.0,3.0,3.0,23.1,70.4,1.00.03.0,-1.00.03.0
1559,Medellín,M,22.0,0.0,0.0,0.0,-1.0,3.0,3.0,23.5,68.0,0.00.03.0,-1.00.03.0
1560,Medellín,F,21.0,0.0,0.0,0.0,0.0,2.0,2.0,21.7,76.0,0.00.02.0,0.00.02.0
1561,Medellín,F,21.0,0.0,0.0,0.0,0.0,2.0,2.0,22.2,74.2,0.00.02.0,0.00.02.0
1562,Medellín,F,21.0,0.0,0.0,0.0,0.0,2.0,2.0,22.7,72.4,0.00.02.0,0.00.02.0
1563,Medellín,F,21.0,0.0,0.0,0.0,0.0,2.0,2.0,23.1,70.4,0.00.02.0,0.00.02.0
1564,Medellín,F,21.0,-1.0,0.0,1.0,0.0,2.0,2.0,23.5,68.0,0.0-1.02.0,0.01.02.0
1565,Medellín,M,23.0,0.0,0.0,1.0,0.0,1.0,2.0,21.7,76.0,0.00.02.0,0.01.02.0
1566,Medellín,M,23.0,0.0,0.0,1.0,-1.0,1.0,2.0,22.2,74.2,0.00.02.0,-1.01.02.0
1567,Medellín,M,23.0,0.0,0.0,1.0,-1.0,1.0,2.0,22.7,72.4,0.00.02.0,-1.01.02.0
1568,Medellín,M,23.0,0.0,1.0,1.0,0.0,1.0,2.0,23.1,70.4,1.00.02.0,0.01.02.0
1569,Medellín,M,23.0,1.0,0.0,0.0,0.0,1.0,2.0,23.5,68.0,0.01.02.0,0.00.02.0
1570,Medellín,F,21.0,1.0,0.0,-1.0,0.0,2.0,3.0,21.7,76.0,0.01.03.0,0.0-1.03.0
1571,Medellín,F,21.0,1.0,0.0,-1.0,0.0,2.0,3.0,22.2,74.2,0.01.03.0,0.0-1.03.0
1572,Medellín,F,21.0,0.0,0.0,0.0,0.0,2.0,3.0,22.7,72.4,0.00.03.0,0.00.03.0
1573,Medellín,F,21.0,0.0,0.0,0.0,0.0,2.0,3.0,23.1,70.4,0.00.03.0,0.00.03.0
1574,Medellín,F,21.0,0.0,0.0,0.0,0.0,2.0,3.0,23.5,68.0,0.00.03.0,0.00.03.0
1575,Medellín,F,21.0,-1.0,0.0,1.0,0.0,1.0,2.0,21.7,76.0,0.0-1.02.0,0.01.02.0
1576,Medellín,F,21.0,2.0,0.0,1.0,0.0,1.0,2.0,22.2,74.2,0.02.02.0,0.01.02.0
1577,Medellín,F,21.0,0.0,-1.0,0.0,1.0,1.0,2.0,22.7,72.4,-1.00.02.0,1.00.02.0
1578,Medellín,F,21.0,-1.0,0.0,0.0,0.0,1.0,2.0,23.1,70.4,0.0-1.02.0,0.00.02.0
1579,Medellín,F,21.0,2.0,1.0,0.0,1.0,2.0,2.0,23.5,68.0,1.02.02.0,1.00.02.0
1580,Medellín,F,22.0,1.0,0.0,-1.0,0.0,1.0,1.0,21.7,76.0,0.01.01.0,0.0-1.01.0
1581,Medellín,F,22.0,0.0,-1.0,0.0,0.0,1.0,1.0,22.2,74.2,-1.00.01.0,0.00.01.0
1582,Medellín,F,22.0,0.0,0.0,0.0,0.0,1.0,1.0,23.1,70.4,0.00.01.0,0.00.01.0
1583,Medellín,F,22.0,1.0,0.0,0.0,0.0,1.0,1.0,23.5,68.0,0.01.01.0,0.00.01.0
1584,Medellín,F,22.0,-1.0,-1.0,1.0,1.0,2.0,1.0,21.7,76.0,-1.0-1.01.0,1.01.01.0
1585,Medellín,F,22.0,-1.0,0.0,1.0,1.0,2.0,1.0,22.2,74.2,0.0-1.01.0,1.01.01.0
1586,Medellín,F,22.0,-1.0,0.0,1.0,1.0,2.0,2.0,22.7,72.4,0.0-1.02.0,1.01.02.0
1587,Medellín,F,22.0,1.0,0.0,1.0,1.0,2.0,2.0,23.1,70.4,0.01.02.0,1.01.02.0
1588,Medellín,F,22.0,1.0,0.0,1.0,1.0,2.0,2.0,23.5,68.0,0.01.02.0,1.01.02.0
1589,Medellín,F,24.0,1.0,-1.0,1.0,1.0,2.0,1.0,22.2,74.2,-1.01.01.0,1.01.01.0
1590,Medellín,F,24.0,0.0,-1.0,1.0,1.0,2.0,1.0,22.7,72.4,-1.00.01.0,1.01.01.0
1591,Medellín,F,24.0,0.0,-1.0,0.0,1.0,2.0,1.0,23.1,70.4,-1.00.01.0,1.00.01.0
1592,Medellín,F,24.0,0.0,0.0,0.0,2.0,2.0,1.0,23.5,68.0,0.00.01.0,2.00.01.0
1593,Medellín,M,24.0,0.0,0.0,2.0,0.0,1.0,1.0,21.7,76.0,0.00.01.0,0.02.01.0
1594,Medellín,M,24.0,0.0,0.0,1.0,0.0,1.0,1.0,22.2,74.2,0.00.01.0,0.01.01.0
1595,Medellín,M,24.0,0.0,0.0,1.0,0.0,1.0,1.0,22.7,72.4,0.00.01.0,0.01.01.0
1596,Medellín,M,24.0,0.0,1.0,1.0,-1.0,1.0,1.0,23.1,70.4,1.00.01.0,-1.01.01.0
1597,Medellín,M,24.0,0.0,1.0,1.0,-1.0,1.0,1.0,23.5,68.0,1.00.01.0,-1.01.01.0
1598,Medellín,F,17.0,0.0,0.0,0.0,-1.0,4.0,2.0,27.6,63.2,0.00.02.0,-1.00.02.0
1599,Medellín,F,17.0,0.0,1.0,0.0,1.0,3.0,1.0,27.1,67.8,1.00.01.0,1.00.01.0
1600,Medellín,F,17.0,0.0,0.0,0.0,-1.0,3.0,1.0,26.7,68.9,0.00.01.0,-1.00.01.0
1601,Medellín,F,17.0,0.0,0.0,0.0,0.0,3.0,1.0,26.5,68.6,0.00.01.0,0.00.01.0
1602,Medellín,F,17.0,0.0,0.0,0.0,-1.0,2.0,1.0,26.5,66.1,0.00.01.0,-1.00.01.0
1603,Medellín,F,18.0,-1.0,0.0,2.0,0.0,2.0,1.0,27.6,63.2,0.0-1.01.0,0.02.01.0
1604,Medellín,F,18.0,-1.0,-1.0,2.0,0.0,2.0,1.0,27.1,67.8,-1.0-1.01.0,0.02.01.0
1605,Medellín,F,18.0,-2.0,-2.0,2.0,1.0,2.0,1.0,26.7,68.9,-2.0-2.01.0,1.02.01.0
1606,Medellín,F,18.0,-1.0,-2.0,2.0,1.0,2.0,1.0,26.5,66.1,-2.0-1.01.0,1.02.01.0
1607,Medellín,F,18.0,-1.0,1.0,2.0,-1.0,1.0,2.0,27.6,63.2,1.0-1.02.0,-1.02.02.0
1608,Medellín,F,18.0,-1.0,1.0,2.0,-1.0,1.0,2.0,27.1,67.8,1.0-1.02.0,-1.02.02.0
1609,Medellín,F,18.0,-1.0,1.0,2.0,-1.0,1.0,2.0,26.7,68.9,1.0-1.02.0,-1.02.02.0
1610,Medellín,F,18.0,-1.0,-1.0,1.0,0.0,1.0,2.0,26.5,68.6,-1.0-1.02.0,0.01.02.0
1611,Medellín,F,18.0,-1.0,-1.0,1.0,0.0,1.0,2.0,26.5,66.1,-1.0-1.02.0,0.01.02.0
1612,Medellín,F,17.0,0.0,0.0,1.0,-1.0,2.0,2.0,27.6,63.2,0.00.02.0,-1.01.02.0
1613,Medellín,F,17.0,-1.0,0.0,1.0,-1.0,2.0,2.0,27.1,67.8,0.0-1.02.0,-1.01.02.0
1614,Medellín,F,17.0,0.0,0.0,1.0,0.0,2.0,2.0,26.5,68.6,0.00.02.0,0.01.02.0
1615,Medellín,F,17.0,0.0,0.0,1.0,0.0,1.0,1.0,26.5,66.1,0.00.01.0,0.01.01.0
1616,Medellín,F,18.0,-1.0,1.0,1.0,-2.0,1.0,1.0,27.6,63.2,1.0-1.01.0,-2.01.01.0
1617,Medellín,F,18.0,-2.0,-1.0,1.0,-2.0,1.0,1.0,27.1,67.8,-1.0-2.01.0,-2.01.01.0
1618,Medellín,F,18.0,-1.0,-1.0,1.0,-2.0,1.0,1.0,26.7,68.9,-1.0-1.01.0,-2.01.01.0
1619,Medellín,F,18.0,-1.0,-2.0,1.0,-1.0,1.0,1.0,26.5,68.6,-2.0-1.01.0,-1.01.01.0
1620,Medellín,F,18.0,-1.0,-2.0,2.0,-2.0,1.0,1.0,26.5,66.1,-2.0-1.01.0,-2.02.01.0
1621,Medellín,M,21.0,1.0,1.0,2.0,-1.0,1.0,1.0,27.6,63.2,1.01.01.0,-1.02.01.0
1622,Medellín,M,21.0,0.0,0.0,2.0,-1.0,1.0,1.0,27.1,67.8,0.00.01.0,-1.02.01.0
1623,Medellín,M,21.0,0.0,1.0,2.0,-1.0,1.0,1.0,26.7,68.9,1.00.01.0,-1.02.01.0
1624,Medellín,M,21.0,-1.0,0.0,2.0,-1.0,1.0,1.0,26.5,68.6,0.0-1.01.0,-1.02.01.0
1625,Medellín,M,21.0,-1.0,1.0,2.0,-2.0,1.0,1.0,26.5,66.1,1.0-1.01.0,-2.02.01.0
1626,Medellín,M,20.0,0.0,1.0,0.0,-1.0,1.0,1.0,27.1,67.8,1.00.01.0,-1.00.01.0
1627,Medellín,M,20.0,0.0,0.0,0.0,0.0,1.0,1.0,26.7,68.9,0.00.01.0,0.00.01.0
1628,Medellín,M,20.0,0.0,0.0,0.0,-1.0,1.0,1.0,26.5,68.6,0.00.01.0,-1.00.01.0
1629,Medellín,M,20.0,0.0,0.0,0.0,-1.0,1.0,1.0,26.5,66.1,0.00.01.0,-1.00.01.0
1630,,,,,,,,,,,,nannannan,nannannan
